date,new_cases,new_deaths,new_tests,new_vaccinations,hosp_patients,icu_patients,stringency_index,reproduction_rate,total_cases,total_tests,total_vaccinations,people_vaccinated,total_boosters
2020-09-06,50197.0,126.0,1153183.0,4977.0,4629.428571428572,448.85714285714283,48.01571428571429,1.3272714285714287,180767.0,8194778.0,616.0,0.0,0.0
2020-09-13,61432.0,258.0,1365371.0,4977.0,5061.857142857143,606.4285714285714,48.61,1.2563571428571427,242199.0,9560149.0,616.0,0.0,0.0
2020-09-20,73481.0,429.0,1401487.0,4977.0,5630.428571428572,789.5714285714286,48.61,1.221042857142857,315680.0,10961636.0,616.0,0.0,0.0
2020-09-27,72509.0,559.0,1185597.0,4977.0,5971.142857142857,1028.7142857142858,47.81857142857143,1.1827857142857143,388189.0,12147233.0,616.0,0.0,0.0
2020-10-04,74819.0,561.0,1113751.0,4977.0,6647.0,1248.7142857142858,49.54,1.1541142857142856,463008.0,13260984.0,616.0,0.0,0.0
2020-10-11,116159.0,690.0,1282442.0,4977.0,7688.571428571428,1432.5714285714287,47.951428571428565,1.2472285714285714,579167.0,14543426.0,616.0,0.0,0.0
2020-10-18,167835.0,963.0,1621391.0,4977.0,9667.57142857143,1739.2857142857142,45.568571428571424,1.3146428571428572,747002.0,16164817.0,616.0,0.0,0.0
2020-10-25,261329.0,1774.0,1915210.0,4977.0,14046.0,2329.285714285714,49.54,1.3532,1008331.0,18080027.0,616.0,0.0,0.0
2020-11-01,332505.0,3154.0,2158771.0,4977.0,21033.428571428572,3176.1428571428573,62.037142857142854,1.345457142857143,1340836.0,20238798.0,616.0,0.0,0.0
2020-11-08,303116.0,4794.0,2100230.0,4977.0,27977.714285714286,4164.142857142857,78.7,1.2066571428571429,1643952.0,22339028.0,616.0,0.0,0.0
2020-11-15,176429.0,5487.0,1603274.0,4977.0,32191.571428571428,4815.428571428572,78.7,0.8752285714285714,1820381.0,23942302.0,616.0,0.0,0.0
2020-11-22,114947.0,5602.0,1399675.0,4977.0,32356.0,4669.571428571428,78.7,0.7297,1935328.0,25341977.0,616.0,0.0,0.0
2020-11-29,77077.0,4679.0,1219039.0,4977.0,29473.14285714286,4033.8571428571427,77.64285714285714,0.6740571428571428,2012405.0,26561016.0,616.0,0.0,0.0
2020-12-06,71372.0,3963.0,1170420.0,4977.0,26869.428571428572,3419.8571428571427,75.0,0.7856285714285713,2083777.0,27731436.0,616.0,0.0,0.0
2020-12-13,77674.0,3792.0,1336217.0,4977.0,25434.0,2976.0,75.0,0.9345428571428572,2161451.0,29067653.0,616.0,0.0,0.0
2020-12-20,92919.0,3383.0,2341687.0,4977.0,25116.0,2804.5714285714284,65.47714285714287,1.028857142857143,2254370.0,31409340.0,616.0,0.0,0.0
2020-12-27,83888.0,3119.0,2971523.0,4977.0,24716.428571428572,2672.285714285714,63.89,1.0323714285714285,2338258.0,34380863.0,616.0,616.0,0.0
2021-01-03,88948.0,2915.0,1810817.0,4003.0,24550.85714285714,2649.0,63.89,1.0837285714285714,2427206.0,36191680.0,4619.0,4611.0,0.0
2021-01-10,122263.0,3429.0,1992382.0,106438.0,24596.0,2611.285714285714,63.89,1.1368285714285713,2549469.0,38184062.0,111057.0,110937.0,0.0
2021-01-17,118842.0,3454.0,1962362.0,351260.0,24923.14285714286,2712.5714285714284,63.89,1.1108428571428572,2668311.0,40146424.0,462317.0,461570.0,1.0
2021-01-24,130149.0,3414.0,2020080.0,683158.0,25794.0,2869.0,63.89,1.0880142857142856,2798460.0,42166504.0,1145475.0,1143460.0,1.0
2021-01-31,132624.0,3159.0,2189860.0,590185.0,27176.714285714286,3095.8571428571427,63.89,1.0501285714285715,2931084.0,44356364.0,1735660.0,1680348.0,2.0
2021-02-07,128451.0,3069.0,2242433.0,598914.0,27739.0,3243.8571428571427,63.89,1.0308428571428572,3059535.0,46598797.0,2334574.0,2056671.0,2.0
2021-02-14,110436.0,2892.0,2177017.0,797756.0,27004.285714285714,3316.0,60.19,1.0089142857142857,3169971.0,48775814.0,3132330.0,2434766.0,2.0
2021-02-21,117551.0,2516.0,2145741.0,830124.0,25794.0,3367.714285714286,60.19,1.0355,3287522.0,50921555.0,3962454.0,2730723.0,23.0
2021-02-28,127696.0,2151.0,2065599.0,853743.0,25403.0,3442.5714285714284,64.55285714285715,1.0571714285714287,3415218.0,52987154.0,4816197.0,3154522.0,32.0
2021-03-07,124259.0,2033.0,2063641.0,1321391.0,24986.14285714286,3644.5714285714284,66.00714285714285,1.0580142857142858,3539477.0,55050795.0,6137588.0,4132366.0,46.0
2021-03-14,142978.0,1872.0,2319709.0,1589674.0,24947.428571428572,3986.714285714286,65.61,1.1097571428571429,3682455.0,57370504.0,7727262.0,5423698.0,60.0
2021-03-21,183823.0,1799.0,2720927.0,1267909.0,25495.14285714286,4281.285714285715,65.61,1.1682428571428571,3866278.0,60091431.0,8995171.0,6489128.0,82.0
2021-03-28,223964.0,1834.0,3218150.0,1860996.0,27052.714285714286,4710.142857142857,69.57714285714286,1.1725428571428573,4090242.0,63309581.0,10856167.0,8121994.0,100.0
2021-04-04,242407.0,1959.0,3719276.0,2003100.0,28692.428571428572,5153.714285714285,68.52,1.1089428571428572,4332649.0,67028857.0,12859267.0,9658275.0,139.0
2021-04-11,203218.0,2120.0,2547936.0,2154118.0,30462.85714285714,5693.857142857143,74.47142857142856,1.0958571428571429,4535867.0,69576793.0,15013385.0,11216239.0,271.0
2021-04-18,202154.0,1967.0,2338681.0,2582297.0,30802.0,5911.142857142857,75.0,1.031442857142857,4738021.0,71915474.0,17595682.0,12974437.0,1482.0
2021-04-25,179462.0,2062.0,2073621.0,2569452.0,30673.285714285714,5970.285714285715,75.0,0.9097428571428571,4917483.0,73989095.0,20165134.0,14533415.0,5216.0
2021-05-02,142908.0,1954.0,2070570.0,2806220.0,29518.0,5781.142857142857,75.0,0.8317285714285714,5060391.0,76059665.0,22971354.0,16327620.0,10851.0
2021-05-09,106629.0,1533.0,2334134.0,3276963.0,27139.428571428572,5264.142857142857,63.89,0.8052428571428571,5167020.0,78393799.0,26248316.0,18364116.0,17699.0
2021-05-16,80870.0,1189.0,2268183.0,3589950.0,23989.0,4502.285714285715,63.89,0.8129142857142858,5247890.0,80661982.0,29838268.0,20886412.0,24277.0
2021-05-23,83455.0,940.0,2482933.0,3697049.0,20942.571428571428,3788.8571428571427,57.27571428571429,0.8312142857142858,5331345.0,83144915.0,33535316.0,23696598.0,35624.0
2021-05-30,60391.0,772.0,2076651.0,3451929.0,18079.85714285714,3229.1428571428573,54.63,0.8108142857142857,5391736.0,85221566.0,36987244.0,26059340.0,45803.0
2021-06-06,46483.0,565.0,2109787.0,4069415.0,15351.857142857143,2689.1428571428573,54.63,0.7539857142857143,5438219.0,87331353.0,41056660.0,28629012.0,55884.0
2021-06-13,27004.0,355.0,1954029.0,4061502.0,13230.142857142857,2259.4285714285716,54.214285714285715,0.6667428571428572,5465223.0,89285382.0,45118160.0,30927200.0,65046.0
2021-06-20,14820.0,309.0,1837724.0,4097347.0,11241.285714285714,1834.0,52.91428571428571,0.6538571428571428,5480043.0,91123106.0,49215508.0,32728720.0,73022.0
2021-06-27,10690.0,234.0,1713175.0,4108663.0,9542.142857142857,1463.7142857142858,46.45428571428572,0.7733285714285714,5490733.0,92836281.0,53324172.0,34060690.0,80266.0
2021-07-04,13906.0,171.0,1910379.0,4145515.0,8289.285714285714,1178.4285714285713,45.34142857142857,1.0373857142857141,5504639.0,94746660.0,57469690.0,35261300.0,91342.0
2021-07-11,23318.0,142.0,2237297.0,3976150.0,7429.571428571428,989.1428571428571,44.037142857142854,1.3438714285714286,5527957.0,96983957.0,61445836.0,36509104.0,102543.0
2021-07-18,46656.0,96.0,2317664.0,4336587.0,7020.428571428572,916.4285714285714,42.54,1.622557142857143,5574613.0,99301621.0,65782424.0,38243744.0,112327.0
2021-07-25,118078.0,119.0,3308361.0,4796089.0,6869.428571428572,877.2857142857143,38.44857142857143,1.644,5692691.0,102609982.0,70578510.0,40589904.0,122121.0
2021-08-01,143183.0,240.0,3928742.0,4374255.0,7287.571428571428,1035.0,36.79714285714285,1.3798285714285714,5835874.0,106538724.0,74952770.0,43210184.0,132201.0
2021-08-08,147135.0,282.0,3988858.0,3577080.0,8233.714285714286,1411.142857142857,36.44571428571429,1.189557142857143,5983009.0,110527582.0,78529850.0,45348736.0,141930.0
2021-08-15,150930.0,353.0,5445993.0,3161260.0,9409.285714285714,1778.7142857142858,46.76857142857143,1.0835428571428571,6133939.0,115973575.0,81691100.0,46902710.0,150987.0
2021-08-22,133571.0,699.0,5422364.0,3120068.0,10389.57142857143,2041.2857142857142,45.63142857142857,0.9696285714285714,6267510.0,121395939.0,84811176.0,48019028.0,160371.0
2021-08-29,112124.0,464.0,4940434.0,3025098.0,11093.42857142857,2248.714285714286,44.33857142857143,0.8795999999999999,6379634.0,126336373.0,87836270.0,48883084.0,173269.0
2021-09-05,85782.0,489.0,4302168.0,2584698.0,10933.142857142857,2264.285714285714,44.32285714285714,0.8221428571428572,6465416.0,130638541.0,90420980.0,49609770.0,284356.0
2021-09-12,64820.0,437.0,3983286.0,1817178.0,10329.857142857143,2191.1428571428573,43.92,0.7731142857142856,6530236.0,134621827.0,92238150.0,50109836.0,463321.0
2021-09-19,46736.0,386.0,3767764.0,1553107.0,9349.42857142857,1939.142857142857,43.27571428571429,0.7646571428571428,6576972.0,138389591.0,93791256.0,50519732.0,749114.0
2021-09-26,36114.0,331.0,3482170.0,1273212.0,8310.142857142857,1649.7142857142858,42.771428571428565,0.7814142857142857,6613086.0,141871761.0,95064470.0,50795348.0,1053457.0
2021-10-03,30916.0,276.0,3358988.0,1069899.0,7583.428571428572,1425.857142857143,42.37428571428571,0.8327857142857144,6644002.0,145230749.0,96134370.0,51053120.0,1348129.0
2021-10-10,26346.0,191.0,3126026.0,1013107.0,6940.571428571428,1210.2857142857142,42.06714285714286,0.9129714285714287,6670348.0,148356775.0,97147470.0,51283452.0,1706228.0
2021-10-17,31095.0,175.0,2891356.0,966961.0,6548.142857142857,1082.0,41.81428571428571,0.9820571428571429,6701443.0,151248131.0,98114430.0,51496570.0,2115542.0
2021-10-24,34241.0,179.0,2231998.0,960102.0,6427.714285714285,1023.5714285714286,41.604285714285716,1.0551428571428572,6735684.0,153480129.0,99074536.0,51682930.0,2595487.0
2021-10-31,38425.0,177.0,1999303.0,938856.0,6501.428571428572,1038.0,41.42857142857143,1.1193857142857142,6774109.0,155479432.0,100013390.0,51841220.0,3135281.0
2021-11-07,48057.0,212.0,1747582.0,903400.0,6701.714285714285,1092.0,41.28142857142858,1.2348142857142856,6822166.0,157227014.0,100916790.0,51986516.0,3671524.0
2021-11-14,66361.0,233.0,2023384.0,1129009.0,6968.714285714285,1167.7142857142858,41.11714285714286,1.3461857142857145,6888527.0,159250398.0,102045800.0,52117790.0,4433860.0
2021-11-21,119701.0,317.0,2814737.0,1551247.0,7756.857142857143,1313.142857142857,40.94428571428572,1.4641,7008228.0,162065135.0,103597050.0,52277784.0,5544597.0
2021-11-28,195222.0,454.0,3896347.0,2028285.0,8920.285714285714,1522.142857142857,40.74714285714286,1.4673,7203450.0,165961482.0,105625336.0,52444116.0,7090785.0
2021-12-05,288799.0,619.0,5089311.0,3414500.0,10775.142857142857,1936.2857142857142,41.04,1.3900428571428571,7492249.0,171050793.0,109039830.0,52585970.0,9921823.0
2021-12-12,337285.0,903.0,5595162.0,4433693.0,13250.142857142857,2438.285714285714,43.604285714285716,1.2755571428571428,7829534.0,176645955.0,113473530.0,52741624.0,13640443.0
2021-12-19,360652.0,1033.0,5937345.0,5121512.0,15122.57142857143,2855.5714285714284,44.35285714285715,1.2472285714285714,8190186.0,182583300.0,118595040.0,52912884.0,17914235.0
2021-12-26,519740.0,1157.0,6451650.0,3060118.0,16124.57142857143,3187.285714285714,44.02285714285715,1.3835142857142857,8709926.0,189034950.0,121655160.0,53073692.0,20385014.0
2022-01-02,1140724.0,1315.0,7656329.0,2682670.0,18153.14285714286,3485.5714285714284,43.79571428571428,1.5533000000000001,9850650.0,196691279.0,124337820.0,53238160.0,22516165.0
2022-01-09,1726217.0,1484.0,10779245.0,4565385.0,20993.85714285714,3750.8571428571427,48.212857142857146,1.4712,11576867.0,207470524.0,128903220.0,53537252.0,26137508.0
2022-01-16,1961912.0,1499.0,9631952.0,3805640.0,24015.0,3913.714285714286,47.98714285714285,1.295,13538779.0,217102476.0,132708856.0,53806772.0,29103540.0
2022-01-23,2417043.0,1658.0,8926695.0,2472859.0,27610.428571428572,3826.5714285714284,47.82,1.1684428571428571,15955822.0,226029171.0,135181710.0,53989356.0,31008986.0
2022-01-30,2329374.0,1933.0,7567356.0,1877562.0,30804.571428571428,3693.4285714285716,44.80714285714286,1.0026428571428572,18285196.0,233596527.0,137059280.0,54113656.0,32407621.0
2022-02-06,1707588.0,1996.0,5543760.0,1501615.0,32817.42857142857,3656.4285714285716,44.62428571428571,0.8201999999999999,19992784.0,239140287.0,138560900.0,54201370.0,33486776.0
2022-02-13,958639.0,1988.0,3567647.0,1387214.0,32453.428571428572,3442.285714285714,44.458571428571425,0.6937714285714286,20951423.0,242707934.0,139948100.0,54265216.0,34517755.0
2022-02-20,565947.0,1745.0,2549875.0,965154.0,29930.428571428572,3074.714285714286,34.104285714285716,0.6586714285714285,21517370.0,245257809.0,140913260.0,54307810.0,35238714.0
2022-02-27,393549.0,1331.0,2071613.0,528578.0,26424.714285714286,2668.1428571428573,29.90285714285714,0.6921999999999999,21910919.0,247329422.0,141441840.0,54336984.0,35613571.0
2022-03-06,348284.0,1094.0,1909605.0,330706.0,23374.714285714286,2247.285714285714,29.830000000000002,0.8287000000000001,22259203.0,249239027.0,141772540.0,54359120.0,35846500.0
2022-03-13,419228.0,820.0,2114126.0,182419.0,21386.285714285714,1943.142857142857,29.784285714285716,1.0297857142857143,22678431.0,251353153.0,141954960.0,54374720.0,35970066.0
2022-03-20,586328.0,792.0,2494972.0,209732.0,20676.428571428572,1713.142857142857,18.830000000000002,1.1897285714285715,23264759.0,253848125.0,142164690.0,54387404.0,36133858.0
2022-03-27,851993.0,727.0,3174249.0,245114.0,20644.14285714286,1539.857142857143,18.827142857142857,1.2368857142857144,24116752.0,257022374.0,142409810.0,54399144.0,36340555.0
2022-04-03,959358.0,801.0,3332194.0,258388.0,21773.285714285714,1538.142857142857,18.82,1.1452142857142857,25076110.0,260354568.0,142668200.0,54411052.0,36563757.0
2022-04-10,928373.0,788.0,3143997.0,294644.0,23233.571428571428,1555.0,18.82,1.0286,26004483.0,263498565.0,142962830.0,54426812.0,36821546.0
2022-04-17,822438.0,852.0,2727404.0,283424.0,24747.0,1635.5714285714287,18.82,0.9051285714285715,26826921.0,266225969.0,143246260.0,54436504.0,37076792.0
2022-04-24,539161.0,889.0,1931427.0,236513.0,25010.714285714286,1656.857142857143,18.82,0.7975714285714286,27366082.0,268157396.0,143482770.0,54445056.0,37288653.0
2022-05-01,376510.0,867.0,1647356.0,278122.0,24064.571428571428,1617.5714285714287,18.82,0.7333,27742592.0,269804752.0,143760900.0,54454984.0,37535613.0
2022-05-08,264928.0,749.0,1417548.0,263555.0,21919.714285714286,1447.0,18.82,0.7295999999999999,28007520.0,271222300.0,144024450.0,54466830.0,37768921.0
2022-05-15,216715.0,614.0,1339674.0,266871.0,19765.14285714286,1289.2857142857142,18.81,0.775557142857143,28224235.0,272561974.0,144291330.0,54477056.0,38008720.0
2022-05-22,162239.0,466.0,1177975.0,258074.0,17637.571428571428,1128.142857142857,18.81,0.8211857142857142,28386474.0,273739949.0,144549390.0,54486390.0,38242328.0
2022-05-29,113355.0,300.0,904010.0,178696.0,16078.857142857143,1040.2857142857142,18.81,0.8421428571428571,28499829.0,274643959.0,144728100.0,54493356.0,38401848.0
2022-06-05,148073.0,329.0,1084817.0,246342.0,14724.857142857143,935.2857142857143,18.81,0.9585285714285714,28647902.0,275728776.0,144974430.0,54501990.0,38624437.0
2022-06-12,193813.0,237.0,1142753.0,237406.0,14156.142857142857,884.0,18.81,0.9948571428571429,28841715.0,276871529.0,145211840.0,54510064.0,38839290.0
2022-06-19,297927.0,265.0,1541898.0,275311.0,13960.57142857143,845.1428571428571,18.81,1.1184999999999998,29139642.0,278234000.0,145487150.0,54517788.0,39093007.0
2022-06-26,456705.0,291.0,1255989.0,345716.0,14455.285714285714,835.1428571428571,18.81,1.348042857142857,29596347.0,278234000.0,145832860.0,54525430.0,39416628.0
2022-07-03,731586.0,264.0,1255989.0,574992.0,15818.142857142857,926.7142857142857,18.81,1.3953857142857142,30327933.0,278234000.0,146407860.0,54534680.0,39965766.0
2022-07-10,903969.0,424.0,1255989.0,746446.0,17539.0,1022.2857142857143,18.8,1.246142857142857,31231902.0,278234000.0,147154300.0,54545052.0,40684233.0
2022-07-17,683784.0,585.0,1255989.0,542940.0,19583.85714285714,1181.857142857143,18.8,1.0388,31915686.0,278234000.0,147697250.0,54552624.0,41206713.0
2022-07-24,522296.0,731.0,1255989.0,543245.0,20799.14285714286,1293.2857142857142,18.8,0.9445285714285714,32437982.0,278234000.0,148240500.0,54560200.0,41729157.0
2022-07-31,329431.0,597.0,1255989.0,419433.0,20498.571428571428,1235.2857142857142,18.8,0.7503857142857143,32767413.0,278234000.0,148659920.0,54566824.0,42130853.0
2022-08-07,212195.0,529.0,1255989.0,275928.0,19223.285714285714,1160.2857142857142,11.11,0.6860285714285714,32979608.0,278234000.0,148935860.0,54571784.0,42393966.0
2022-08-14,151186.0,518.0,1255989.0,189663.0,17647.0,1053.5714285714287,11.11,0.7015428571428571,33130794.0,278234000.0,149125520.0,54575810.0,42573236.0
2022-08-21,119216.0,413.0,1255989.0,132760.0,16492.85714285714,980.4285714285714,11.11,0.8166142857142857,33250010.0,278234000.0,149258270.0,54578876.0,42697771.0
2022-08-28,117039.0,317.0,1255989.0,150728.0,15438.857142857143,860.0,11.11,0.8969571428571428,33367049.0,278234000.0,149409010.0,54582776.0,42838540.0
2022-09-04,106571.0,302.0,1255989.0,152357.0,14383.0,819.7142857142857,11.11,0.9760571428571428,33473620.0,278234000.0,149561360.0,54587268.0,42980385.0
2022-09-11,112374.0,263.0,1255989.0,154752.0,13513.285714285714,765.1428571428571,11.11,1.1146714285714285,33585994.0,278234000.0,149716110.0,54591704.0,43125258.0
2022-09-18,188853.0,202.0,1255989.0,140368.0,13004.714285714286,728.5714285714286,11.11,1.277957142857143,33774847.0,278234000.0,149856480.0,54595508.0,43256943.0
2022-09-25,230732.0,217.0,1255989.0,143743.0,12927.142857142857,705.1428571428571,11.11,1.3141714285714285,34005579.0,278234000.0,150000220.0,54599196.0,43391962.0
2022-10-02,310114.0,217.0,1255989.0,134604.0,14186.42857142857,789.0,11.11,1.3038857142857143,34315693.0,278234000.0,150134830.0,54602730.0,43517898.0
2022-10-09,385474.0,314.0,1255989.0,138513.0,16237.857142857143,873.8571428571429,11.11,1.2362714285714287,34701167.0,278234000.0,150273340.0,54606476.0,43647610.0
2022-10-16,392073.0,414.0,1255989.0,217933.0,18409.14285714286,958.5714285714286,11.11,1.1137,35093240.0,278234000.0,150491280.0,54610060.0,43856832.0
2022-10-23,348646.0,522.0,1255989.0,260385.0,20004.0,1048.142857142857,11.11,0.9640857142857142,35441886.0,278234000.0,150751660.0,54613420.0,44109268.0
2022-10-30,222885.0,495.0,1255989.0,234111.0,19825.14285714286,1042.857142857143,11.11,0.8230428571428572,35664771.0,278234000.0,150985780.0,54616750.0,44336024.0
2022-11-06,153617.0,445.0,1255989.0,160038.0,19008.85714285714,1043.4285714285713,11.11,0.851,35818388.0,278234000.0,151145810.0,54619450.0,44489966.0
2022-11-13,151055.0,397.0,1255989.0,188113.0,18111.0,968.5714285714286,11.11,0.9973142857142857,35969443.0,278234000.0,151333920.0,54622230.0,44671569.0
2022-11-20,221689.0,469.0,1255989.0,221228.0,17989.571428571428,968.2857142857143,11.11,1.1951857142857143,36191132.0,278234000.0,151555150.0,54625436.0,44885477.0
2022-11-27,293632.0,455.0,1255989.0,200901.0,18303.428571428572,993.0,11.11,1.2841714285714285,36484764.0,278234000.0,151756050.0,54628364.0,45079989.0
2022-12-04,384070.0,485.0,1255989.0,275980.0,19501.14285714286,1091.2857142857142,11.11,1.2703857142857142,36868834.0,278234000.0,152032030.0,54631412.0,45349205.0
2022-12-11,429679.0,569.0,1255989.0,443930.0,21398.85714285714,1162.857142857143,11.11,1.1592142857142858,37298513.0,278234000.0,152475950.0,54635052.0,45785165.0
2022-12-18,391192.0,721.0,1255989.0,537008.0,23796.14285714286,1342.4285714285713,11.11,1.0093571428571428,37689705.0,278234000.0,153012960.0,54638820.0,46313855.0
2022-12-25,299842.0,807.0,1255989.0,297545.0,25096.85714285714,1442.2857142857142,11.11,0.8491142857142856,37989547.0,278234000.0,153310510.0,54642030.0,46604735.0
